label,family,accuracy_pct,correct,samples,scored_samples,provider_errors,timeouts,failures,estimated_cost_usd
Z.ai: GLM 5 Turbo,ordering,100.00,10,10,10,0,0,0,0.007954
Z.ai: GLM 5 Turbo,spelling_transform,80.00,8,10,10,0,0,2,0.008034
Z.ai: GLM 5 Turbo,word_count,100.00,10,10,10,0,0,0,0.002406
Z.ai: GLM 5.1,arithmetic,100.00,10,10,10,0,0,0,0.004511
Z.ai: GLM 5.1,character_count,100.00,10,10,10,0,0,0,0.005687
Z.ai: GLM 5.1,constraint_awareness,100.00,10,10,10,0,0,0,0.046277
Z.ai: GLM 5.1,format_compliance,100.00,10,10,10,0,0,0,0.006909
Z.ai: GLM 5.1,negation,100.00,10,10,10,0,0,0,0.003495
Z.ai: GLM 5.1,ordering,100.00,10,10,10,0,0,0,0.005324
Z.ai: GLM 5.1,spelling_transform,100.00,10,10,10,0,0,0,0.007202
Z.ai: GLM 5.1,word_count,100.00,10,10,10,0,0,0,0.003277
Z.ai: GLM 5V Turbo,arithmetic,100.00,10,10,10,0,0,0,0.009904
Z.ai: GLM 5V Turbo,character_count,80.00,8,10,10,0,0,2,0.007079
Z.ai: GLM 5V Turbo,constraint_awareness,100.00,10,10,10,0,0,0,0.039323
Z.ai: GLM 5V Turbo,format_compliance,100.00,10,10,10,0,0,0,0.00427
Z.ai: GLM 5V Turbo,negation,100.00,10,10,10,0,0,0,0.009296
Z.ai: GLM 5V Turbo,ordering,100.00,10,10,10,0,0,0,0.011999
Z.ai: GLM 5V Turbo,spelling_transform,100.00,10,10,10,0,0,0,0.008336
Z.ai: GLM 5V Turbo,word_count,100.00,10,10,10,0,0,0,0.003026
